TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,ans,bll,lf
Reward,MostlyReward,j,1150,7,7,6,0.05,0.5,0.5
Reward,MostlyPunishment,j,1631,0,8,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1125,1,9,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1136,2,10,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1119,3,11,6,0.05,0.5,0.5
Neutral,MostlyPunishment,j,1117,4,12,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1126,5,13,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1126,6,14,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1114,7,15,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1615,0,16,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1124,1,17,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1116,2,18,6,0.05,0.5,0.5
Neutral,MostlyPunishment,j,1527,3,19,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1539,4,20,6,0.05,0.5,0.5
Neutral,MostlyPunishment,j,1454,5,21,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1460,6,22,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1113,7,23,6,0.05,0.5,0.5
Reward,MostlyReward,j,1405,0,24,6,0.05,0.5,0.5
Reward,MostlyReward,j,1099,1,25,6,0.05,0.5,0.5
Punishment,MostlyReward,j,1101,2,26,6,0.05,0.5,0.5
Reward,MostlyReward,j,1112,3,27,6,0.05,0.5,0.5
Punishment,MostlyReward,j,1102,4,28,6,0.05,0.5,0.5
Reward,MostlyReward,j,1104,5,29,6,0.05,0.5,0.5
Reward,MostlyReward,j,1102,6,30,6,0.05,0.5,0.5
Reward,MostlyReward,j,1097,7,31,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1086,0,32,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1470,1,33,6,0.05,0.5,0.5
Reward,MostlyPunishment,j,1396,2,34,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1400,3,35,6,0.05,0.5,0.5
Reward,MostlyPunishment,j,1102,4,36,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1350,5,37,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1343,6,38,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1093,7,39,6,0.05,0.5,0.5
Reward,MostlyReward,j,1370,0,40,6,0.05,0.5,0.5
Neutral,MostlyReward,j,1293,1,41,6,0.05,0.5,0.5
Reward,MostlyReward,j,1309,2,42,6,0.05,0.5,0.5
Reward,MostlyReward,j,1081,3,43,6,0.05,0.5,0.5
Reward,MostlyReward,j,1090,4,44,6,0.05,0.5,0.5
Reward,MostlyReward,j,1298,5,45,6,0.05,0.5,0.5
Neutral,MostlyReward,j,1086,6,46,6,0.05,0.5,0.5
Reward,MostlyReward,j,1295,7,47,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1083,0,48,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1294,1,49,6,0.05,0.5,0.5
Reward,MostlyPunishment,j,1307,2,50,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1266,3,51,6,0.05,0.5,0.5
Reward,MostlyPunishment,j,1079,4,52,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1081,5,53,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1079,6,54,6,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1081,7,55,6,0.05,0.5,0.5
Reward,MostlyReward,j,1260,0,56,6,0.05,0.5,0.5
Reward,MostlyReward,j,1082,1,57,6,0.05,0.5,0.5
Punishment,MostlyReward,j,1301,2,58,6,0.05,0.5,0.5
Reward,MostlyReward,j,1088,3,59,6,0.05,0.5,0.5
Punishment,MostlyReward,j,1231,4,60,6,0.05,0.5,0.5
Reward,MostlyReward,j,1081,5,61,6,0.05,0.5,0.5
Reward,MostlyReward,j,1274,6,62,6,0.05,0.5,0.5
Reward,MostlyReward,j,1244,7,63,6,0.05,0.5,0.5
Reward,MostlyReward,f,1037,0,0,7,0.05,0.5,0.5
Reward,MostlyReward,f,1187,1,1,7,0.05,0.5,0.5
Punishment,MostlyReward,j,2177,2,2,7,0.05,0.5,0.5
Reward,MostlyReward,f,1205,3,3,7,0.05,0.5,0.5
Reward,MostlyReward,f,1158,4,4,7,0.05,0.5,0.5
Reward,MostlyReward,f,1856,5,5,7,0.05,0.5,0.5
Neutral,MostlyReward,f,1141,6,6,7,0.05,0.5,0.5
Reward,MostlyReward,f,1724,7,7,7,0.05,0.5,0.5
Reward,MostlyPunishment,f,1554,0,8,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1124,1,9,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1525,2,10,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1120,3,11,7,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1122,4,12,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1119,5,13,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1119,6,14,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1517,7,15,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1445,0,16,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1118,1,17,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1120,2,18,7,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1498,3,19,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1407,4,20,7,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1109,5,21,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1111,6,22,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1101,7,23,7,0.05,0.5,0.5
Reward,MostlyReward,f,1459,0,24,7,0.05,0.5,0.5
Reward,MostlyReward,f,1435,1,25,7,0.05,0.5,0.5
Punishment,MostlyReward,f,1365,2,26,7,0.05,0.5,0.5
Reward,MostlyReward,f,1091,3,27,7,0.05,0.5,0.5
Punishment,MostlyReward,f,1109,4,28,7,0.05,0.5,0.5
Reward,MostlyReward,f,1103,5,29,7,0.05,0.5,0.5
Reward,MostlyReward,f,1099,6,30,7,0.05,0.5,0.5
Reward,MostlyReward,f,1394,7,31,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1403,0,32,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1357,1,33,7,0.05,0.5,0.5
Reward,MostlyPunishment,f,1312,2,34,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1099,3,35,7,0.05,0.5,0.5
Reward,MostlyPunishment,f,1098,4,36,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1312,5,37,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1096,6,38,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1085,7,39,7,0.05,0.5,0.5
Reward,MostlyReward,f,1095,0,40,7,0.05,0.5,0.5
Neutral,MostlyReward,f,1291,1,41,7,0.05,0.5,0.5
Reward,MostlyReward,f,1304,2,42,7,0.05,0.5,0.5
Reward,MostlyReward,f,1292,3,43,7,0.05,0.5,0.5
Reward,MostlyReward,f,1264,4,44,7,0.05,0.5,0.5
Reward,MostlyReward,f,1088,5,45,7,0.05,0.5,0.5
Neutral,MostlyReward,f,1087,6,46,7,0.05,0.5,0.5
Reward,MostlyReward,f,1085,7,47,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1088,0,48,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1316,1,49,7,0.05,0.5,0.5
Reward,MostlyPunishment,f,1073,2,50,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1080,3,51,7,0.05,0.5,0.5
Reward,MostlyPunishment,f,1087,4,52,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1088,5,53,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1087,6,54,7,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1086,7,55,7,0.05,0.5,0.5
Reward,MostlyReward,f,1081,0,56,7,0.05,0.5,0.5
Reward,MostlyReward,f,1269,1,57,7,0.05,0.5,0.5
Punishment,MostlyReward,f,1262,2,58,7,0.05,0.5,0.5
Reward,MostlyReward,f,1339,3,59,7,0.05,0.5,0.5
Punishment,MostlyReward,f,1276,4,60,7,0.05,0.5,0.5
Reward,MostlyReward,f,1268,5,61,7,0.05,0.5,0.5
Reward,MostlyReward,f,1080,6,62,7,0.05,0.5,0.5
Reward,MostlyReward,f,1252,7,63,7,0.05,0.5,0.5
Reward,MostlyReward,f,1024,0,0,8,0.05,0.5,0.5
Reward,MostlyReward,f,1195,1,1,8,0.05,0.5,0.5
Punishment,MostlyReward,f,1166,2,2,8,0.05,0.5,0.5
Reward,MostlyReward,f,2395,3,3,8,0.05,0.5,0.5
Reward,MostlyReward,f,1155,4,4,8,0.05,0.5,0.5
Reward,MostlyReward,f,1134,5,5,8,0.05,0.5,0.5
Neutral,MostlyReward,f,1124,6,6,8,0.05,0.5,0.5
Reward,MostlyReward,f,1134,7,7,8,0.05,0.5,0.5
Reward,MostlyPunishment,f,2084,0,8,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1124,1,9,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1821,2,10,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1700,3,11,8,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1130,4,12,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1120,5,13,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1614,6,14,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1122,7,15,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1123,0,16,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1515,1,17,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1123,2,18,8,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1554,3,19,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1114,4,20,8,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1099,5,21,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1102,6,22,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1493,7,23,8,0.05,0.5,0.5
Reward,MostlyReward,f,1449,0,24,8,0.05,0.5,0.5
Reward,MostlyReward,f,1132,1,25,8,0.05,0.5,0.5
Punishment,MostlyReward,f,1437,2,26,8,0.05,0.5,0.5
Reward,MostlyReward,f,1433,3,27,8,0.05,0.5,0.5
Punishment,MostlyReward,f,1105,4,28,8,0.05,0.5,0.5
Reward,MostlyReward,f,1104,5,29,8,0.05,0.5,0.5
Reward,MostlyReward,f,1379,6,30,8,0.05,0.5,0.5
Reward,MostlyReward,f,1341,7,31,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1345,0,32,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1095,1,33,8,0.05,0.5,0.5
Reward,MostlyPunishment,f,1301,2,34,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1324,3,35,8,0.05,0.5,0.5
Reward,MostlyPunishment,f,1104,4,36,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1097,5,37,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1095,6,38,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1090,7,39,8,0.05,0.5,0.5
Reward,MostlyReward,f,1096,0,40,8,0.05,0.5,0.5
Neutral,MostlyReward,f,1098,1,41,8,0.05,0.5,0.5
Reward,MostlyReward,f,1091,2,42,8,0.05,0.5,0.5
Reward,MostlyReward,f,1303,3,43,8,0.05,0.5,0.5
Reward,MostlyReward,f,1299,4,44,8,0.05,0.5,0.5
Reward,MostlyReward,f,1313,5,45,8,0.05,0.5,0.5
Neutral,MostlyReward,f,1285,6,46,8,0.05,0.5,0.5
Reward,MostlyReward,f,1091,7,47,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1308,0,48,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1080,1,49,8,0.05,0.5,0.5
Reward,MostlyPunishment,f,1081,2,50,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1082,3,51,8,0.05,0.5,0.5
Reward,MostlyPunishment,f,1295,4,52,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1083,5,53,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1078,6,54,8,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1086,7,55,8,0.05,0.5,0.5
Reward,MostlyReward,f,1327,0,56,8,0.05,0.5,0.5
Reward,MostlyReward,f,1287,1,57,8,0.05,0.5,0.5
Punishment,MostlyReward,f,1258,2,58,8,0.05,0.5,0.5
Reward,MostlyReward,f,1241,3,59,8,0.05,0.5,0.5
Punishment,MostlyReward,f,1076,4,60,8,0.05,0.5,0.5
Reward,MostlyReward,f,1261,5,61,8,0.05,0.5,0.5
Reward,MostlyReward,f,1264,6,62,8,0.05,0.5,0.5
Reward,MostlyReward,f,1261,7,63,8,0.05,0.5,0.5
Reward,MostlyReward,f,1102,0,0,9,0.05,0.5,0.5
Reward,MostlyReward,f,1447,1,1,9,0.05,0.5,0.5
Punishment,MostlyReward,f,1235,2,2,9,0.05,0.5,0.5
Reward,MostlyReward,f,1462,3,3,9,0.05,0.5,0.5
Reward,MostlyReward,f,1478,4,4,9,0.05,0.5,0.5
Reward,MostlyReward,f,1390,5,5,9,0.05,0.5,0.5
Neutral,MostlyReward,f,1171,6,6,9,0.05,0.5,0.5
Reward,MostlyReward,f,1183,7,7,9,0.05,0.5,0.5
Reward,MostlyPunishment,f,1394,0,8,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1388,1,9,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1133,2,10,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1339,3,11,9,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1144,4,12,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1154,5,13,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1329,6,14,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1344,7,15,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1129,0,16,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1133,1,17,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1127,2,18,9,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1342,3,19,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1363,4,20,9,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1118,5,21,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1126,6,22,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1346,7,23,9,0.05,0.5,0.5
Reward,MostlyReward,f,1327,0,24,9,0.05,0.5,0.5
Reward,MostlyReward,f,1125,1,25,9,0.05,0.5,0.5
Punishment,MostlyReward,f,1126,2,26,9,0.05,0.5,0.5
Reward,MostlyReward,f,1288,3,27,9,0.05,0.5,0.5
Punishment,MostlyReward,f,1283,4,28,9,0.05,0.5,0.5
Reward,MostlyReward,f,1113,5,29,9,0.05,0.5,0.5
Reward,MostlyReward,f,1298,6,30,9,0.05,0.5,0.5
Reward,MostlyReward,f,1269,7,31,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1102,0,32,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1098,1,33,9,0.05,0.5,0.5
Reward,MostlyPunishment,f,1099,2,34,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1091,3,35,9,0.05,0.5,0.5
Reward,MostlyPunishment,f,1291,4,36,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1339,5,37,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1097,6,38,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1097,7,39,9,0.05,0.5,0.5
Reward,MostlyReward,f,1093,0,40,9,0.05,0.5,0.5
Neutral,MostlyReward,f,1274,1,41,9,0.05,0.5,0.5
Reward,MostlyReward,f,1261,2,42,9,0.05,0.5,0.5
Reward,MostlyReward,f,1275,3,43,9,0.05,0.5,0.5
Reward,MostlyReward,f,1256,4,44,9,0.05,0.5,0.5
Reward,MostlyReward,f,1088,5,45,9,0.05,0.5,0.5
Neutral,MostlyReward,f,1094,6,46,9,0.05,0.5,0.5
Reward,MostlyReward,f,1248,7,47,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1234,0,48,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1083,1,49,9,0.05,0.5,0.5
Reward,MostlyPunishment,f,1089,2,50,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1087,3,51,9,0.05,0.5,0.5
Reward,MostlyPunishment,f,1080,4,52,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1255,5,53,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1091,6,54,9,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1082,7,55,9,0.05,0.5,0.5
Reward,MostlyReward,f,1287,0,56,9,0.05,0.5,0.5
Reward,MostlyReward,f,1081,1,57,9,0.05,0.5,0.5
Punishment,MostlyReward,f,1081,2,58,9,0.05,0.5,0.5
Reward,MostlyReward,f,1221,3,59,9,0.05,0.5,0.5
Punishment,MostlyReward,f,1245,4,60,9,0.05,0.5,0.5
Reward,MostlyReward,f,1233,5,61,9,0.05,0.5,0.5
Reward,MostlyReward,f,1084,6,62,9,0.05,0.5,0.5
Reward,MostlyReward,f,1081,7,63,9,0.05,0.5,0.5
Reward,MostlyReward,j,1036,0,0,10,0.05,0.5,0.5
Reward,MostlyReward,j,1191,1,1,10,0.05,0.5,0.5
Punishment,MostlyReward,j,1144,2,2,10,0.05,0.5,0.5
Reward,MostlyReward,f,2442,3,3,10,0.05,0.5,0.5
Reward,MostlyReward,j,1172,4,4,10,0.05,0.5,0.5
Reward,MostlyReward,j,1142,5,5,10,0.05,0.5,0.5
Neutral,MostlyReward,j,1147,6,6,10,0.05,0.5,0.5
Reward,MostlyReward,j,1143,7,7,10,0.05,0.5,0.5
Reward,MostlyPunishment,f,1875,0,8,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1146,1,9,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1129,2,10,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1673,3,11,10,0.05,0.5,0.5
Neutral,MostlyPunishment,j,1114,4,12,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1535,5,13,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1133,6,14,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1115,7,15,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1610,0,16,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1113,1,17,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1476,2,18,10,0.05,0.5,0.5
Neutral,MostlyPunishment,f,1435,3,19,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1127,4,20,10,0.05,0.5,0.5
Neutral,MostlyPunishment,j,1122,5,21,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1121,6,22,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1376,7,23,10,0.05,0.5,0.5
Reward,MostlyReward,j,1116,0,24,10,0.05,0.5,0.5
Reward,MostlyReward,j,1107,1,25,10,0.05,0.5,0.5
Punishment,MostlyReward,f,1408,2,26,10,0.05,0.5,0.5
Reward,MostlyReward,f,1333,3,27,10,0.05,0.5,0.5
Punishment,MostlyReward,f,1333,4,28,10,0.05,0.5,0.5
Reward,MostlyReward,j,1114,5,29,10,0.05,0.5,0.5
Reward,MostlyReward,f,1299,6,30,10,0.05,0.5,0.5
Reward,MostlyReward,f,1307,7,31,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1263,0,32,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1303,1,33,10,0.05,0.5,0.5
Reward,MostlyPunishment,j,1102,2,34,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1098,3,35,10,0.05,0.5,0.5
Reward,MostlyPunishment,j,1108,4,36,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1101,5,37,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1112,6,38,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1100,7,39,10,0.05,0.5,0.5
Reward,MostlyReward,j,1092,0,40,10,0.05,0.5,0.5
Neutral,MostlyReward,j,1101,1,41,10,0.05,0.5,0.5
Reward,MostlyReward,j,1091,2,42,10,0.05,0.5,0.5
Reward,MostlyReward,f,1300,3,43,10,0.05,0.5,0.5
Reward,MostlyReward,f,1246,4,44,10,0.05,0.5,0.5
Reward,MostlyReward,f,1248,5,45,10,0.05,0.5,0.5
Neutral,MostlyReward,j,1081,6,46,10,0.05,0.5,0.5
Reward,MostlyReward,f,1234,7,47,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1213,0,48,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1244,1,49,10,0.05,0.5,0.5
Reward,MostlyPunishment,j,1091,2,50,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1216,3,51,10,0.05,0.5,0.5
Reward,MostlyPunishment,f,1195,4,52,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1084,5,53,10,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1095,6,54,10,0.05,0.5,0.5
Punishment,MostlyPunishment,f,1199,7,55,10,0.05,0.5,0.5
Reward,MostlyReward,f,1198,0,56,10,0.05,0.5,0.5
Reward,MostlyReward,j,1088,1,57,10,0.05,0.5,0.5
Punishment,MostlyReward,j,1091,2,58,10,0.05,0.5,0.5
Reward,MostlyReward,j,1092,3,59,10,0.05,0.5,0.5
Punishment,MostlyReward,f,1218,4,60,10,0.05,0.5,0.5
Reward,MostlyReward,j,1085,5,61,10,0.05,0.5,0.5
Reward,MostlyReward,f,1215,6,62,10,0.05,0.5,0.5
Reward,MostlyReward,f,1212,7,63,10,0.05,0.5,0.5
Reward,MostlyReward,j,1022,0,0,11,0.05,0.5,0.5
Reward,MostlyReward,j,1802,1,1,11,0.05,0.5,0.5
Punishment,MostlyReward,j,1182,2,2,11,0.05,0.5,0.5
Reward,MostlyReward,j,1191,3,3,11,0.05,0.5,0.5
Reward,MostlyReward,j,1790,4,4,11,0.05,0.5,0.5
Reward,MostlyReward,j,1498,5,5,11,0.05,0.5,0.5
Neutral,MostlyReward,j,1156,6,6,11,0.05,0.5,0.5
Reward,MostlyReward,j,1155,7,7,11,0.05,0.5,0.5
Reward,MostlyPunishment,j,1131,0,8,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1570,1,9,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1497,2,10,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1491,3,11,11,0.05,0.5,0.5
Neutral,MostlyPunishment,j,1420,4,12,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1362,5,13,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1129,6,14,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1363,7,15,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1375,0,16,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1125,1,17,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1121,2,18,11,0.05,0.5,0.5
Neutral,MostlyPunishment,j,1123,3,19,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1385,4,20,11,0.05,0.5,0.5
Neutral,MostlyPunishment,j,1342,5,21,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1300,6,22,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1112,7,23,11,0.05,0.5,0.5
Reward,MostlyReward,j,1360,0,24,11,0.05,0.5,0.5
Reward,MostlyReward,j,1103,1,25,11,0.05,0.5,0.5
Punishment,MostlyReward,j,1275,2,26,11,0.05,0.5,0.5
Reward,MostlyReward,j,1275,3,27,11,0.05,0.5,0.5
Punishment,MostlyReward,j,1109,4,28,11,0.05,0.5,0.5
Reward,MostlyReward,j,1284,5,29,11,0.05,0.5,0.5
Reward,MostlyReward,j,1110,6,30,11,0.05,0.5,0.5
Reward,MostlyReward,j,1095,7,31,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1276,0,32,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1271,1,33,11,0.05,0.5,0.5
Reward,MostlyPunishment,j,1290,2,34,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1103,3,35,11,0.05,0.5,0.5
Reward,MostlyPunishment,j,1117,4,36,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1233,5,37,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1260,6,38,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1097,7,39,11,0.05,0.5,0.5
Reward,MostlyReward,j,1249,0,40,11,0.05,0.5,0.5
Neutral,MostlyReward,j,1212,1,41,11,0.05,0.5,0.5
Reward,MostlyReward,j,1231,2,42,11,0.05,0.5,0.5
Reward,MostlyReward,j,1089,3,43,11,0.05,0.5,0.5
Reward,MostlyReward,j,1091,4,44,11,0.05,0.5,0.5
Reward,MostlyReward,j,1092,5,45,11,0.05,0.5,0.5
Neutral,MostlyReward,j,1082,6,46,11,0.05,0.5,0.5
Reward,MostlyReward,j,1085,7,47,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1086,0,48,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1272,1,49,11,0.05,0.5,0.5
Reward,MostlyPunishment,j,1082,2,50,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1275,3,51,11,0.05,0.5,0.5
Reward,MostlyPunishment,j,1097,4,52,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1095,5,53,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1084,6,54,11,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1087,7,55,11,0.05,0.5,0.5
Reward,MostlyReward,j,1077,0,56,11,0.05,0.5,0.5
Reward,MostlyReward,j,1086,1,57,11,0.05,0.5,0.5
Punishment,MostlyReward,j,1252,2,58,11,0.05,0.5,0.5
Reward,MostlyReward,j,1082,3,59,11,0.05,0.5,0.5
Punishment,MostlyReward,j,1262,4,60,11,0.05,0.5,0.5
Reward,MostlyReward,j,1080,5,61,11,0.05,0.5,0.5
Reward,MostlyReward,j,1085,6,62,11,0.05,0.5,0.5
Reward,MostlyReward,j,1232,7,63,11,0.05,0.5,0.5
Reward,MostlyReward,j,1019,0,0,12,0.05,0.5,0.5
Reward,MostlyReward,j,1199,1,1,12,0.05,0.5,0.5
Punishment,MostlyReward,j,1159,2,2,12,0.05,0.5,0.5
Reward,MostlyReward,j,1151,3,3,12,0.05,0.5,0.5
Reward,MostlyReward,j,2511,4,4,12,0.05,0.5,0.5
Reward,MostlyReward,j,1977,5,5,12,0.05,0.5,0.5
Neutral,MostlyReward,j,1150,6,6,12,0.05,0.5,0.5
Reward,MostlyReward,j,1742,7,7,12,0.05,0.5,0.5
Reward,MostlyPunishment,j,1136,0,8,12,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1129,1,9,12,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1655,2,10,12,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1570,3,11,12,0.05,0.5,0.5
Neutral,MostlyPunishment,j,1459,4,12,12,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1120,5,13,12,0.05,0.5,0.5
Punishment,MostlyPunishment,j,1443,6,14,12,0.05,0.5,0.5
